productsCount,orderPrice,buyer,buyerCity,orderStatus,shippingPrice,orderDate,orderTime,type,buyerSatisfaction
1,9.99,Vaida Vaidaitė,Tauragė,pristatytas,2.99,2023-02-01,13:28,internetu,3
2,24.98,Viktorija Viktorienė,Kaišiadorys,pristatytas,2.99,2022-11-10,15:56,internetu,5
1,49.99,Aidas Aidaitis,Švenčionys,atšauktas,0.00,2015-05-03,15:36,internetu,3
4,71.96,Dalia Dalinskaitė,Pabradė,pristatytas,9.99,2017-07-10,15:11,parduotuvėje,5
4,50.96,Gintautas Gintautas,Pabradė,pristatytas,19.99,2016-10-27,14:31,internetu,5
4,26.96,Vaidas Vaidas,Širvintos,pristatytas,2.99,2015-08-08,11:32,internetu,4
3,28.97,Jolanta Jolantaitė,Varėna,pristatytas,2.99,2020-05-25,8:38,internetu,4
4,122.96,Ona Onaitė,Rokiškis,patvirtintas,2.99,2022-10-18,12:30,internetu,2
5,31.95,Antanas Antanaitis,Ignalina,pristatytas,2.99,2017-03-24,11:20,internetu,4
1,9.99,Rasa Rasaitė,Trakai,pristatytas,4.99,2018-01-13,9:37,internetu,5
5,169.95,Aldona Aldonaitė,Utena,pristatytas,2.99,2019-12-19,14:1,internetu,2
1,5.99,Vytautas Vytenis,Ukmergė,pristatytas,4.99,2019-10-20,13:23,parduotuvėje,5
3,42.97,Rasa Rasaitė,Alytus,pristatytas,9.99,2020-10-28,11:29,parduotuvėje,4
3,65.97,Vaida Vaidaitė,Kretinga,pristatytas,4.99,2021-08-25,15:20,internetu,4
3,49.97,Rasa Rasaitė,Radviliškis,pristatytas,0.00,2019-09-02,12:50,parduotuvėje,4
5,80.95,Jolanta Jolantaitė,Plungė,patvirtintas,19.99,2019-04-01,8:43,parduotuvėje,5
9,115.91,Rasa Rasaitė,Klaipėda,pristatytas,2.99,2024-05-01,11:31,internetu,4
3,49.97,Ona Onaitė,Kazlų Rūda,atšauktas,2.99,2017-11-16,8:33,parduotuvėje,2
3,47.97,Bronius Bronius,Kaišiadorys,pristatytas,2.99,2022-06-29,13:35,internetu,4
2,15.98,Aurimas Aurimaitė,Varėna,pristatytas,19.99,2021-05-30,14:37,internetu,5
4,57.96,Dalia Dalinskaitė,Tauragė,pristatytas,0.00,2018-08-06,13:49,internetu,3
2,54.98,Jonas Jonaitis,Trakai,pristatytas,0.00,2023-01-11,12:5,parduotuvėje,5
1,5.99,Vitalijus Vitkus,Raseiniai,pristatytas,19.99,2015-06-05,13:44,parduotuvėje,5
2,13.98,Aurimas Aurimaitė,Varėna,pristatytas,0.00,2021-04-16,14:23,internetu,2
2,24.98,Jonas Jonaitis,Prienai,pristatytas,2.99,2024-01-20,13:57,internetu,4
3,67.97,Laima Laimaitė,Neringa,patvirtintas,4.99,2018-09-29,12:5,parduotuvėje,5
2,64.98,Marius Marius,Telšiai,pristatytas,2.99,2022-07-18,11:1,internetu,3
9,149.91,Marius Marius,Klaipėda,pristatytas,2.99,2021-02-20,13:12,parduotuvėje,4
4,75.96,Aurimas Aurimaitė,Šilutė,pristatytas,4.99,2016-07-29,10:54,internetu,5
1,4.99,Laima Laimaitė,Telšiai,atšauktas,2.99,2024-02-14,13:25,internetu,5
1,9.99,Antanas Antanaitis,Visaginas,patvirtintas,4.99,2023-11-09,12:10,internetu,5
4,67.96,Aurimas Aurimaitė,Rokiškis,pristatytas,19.99,2021-09-21,9:31,internetu,3
4,124.96,Rita Ritaitė,Šilutė,patvirtintas,2.99,2015-09-05,9:43,internetu,5
5,132.95,Vaida Vaidaitė,Biržai,pristatytas,2.99,2019-05-20,9:20,internetu,5
3,23.97,Jolanta Jolantaitė,Švenčionys,pristatytas,0.00,2022-02-26,8:13,parduotuvėje,5
7,69.93,Vytautas Vytenis,Vilnius,išsiųstas,2.99,2022-03-22,8:5,parduotuvėje,5
2,79.98,Dalia Dalinskaitė,Palanga,pristatytas,4.99,2022-10-04,9:35,internetu,4
1,9.99,Giedrius Giedraitis,Šilutė,pristatytas,2.99,2016-08-12,9:21,internetu,3
5,114.95,Ona Onaitė,Zarasai,pristatytas,2.99,2018-07-17,11:43,internetu,5
3,18.97,Vitalijus Vitkus,Joniškis,naujas,0.00,2022-05-28,9:46,parduotuvėje,4
1,49.99,Vilma Vilmaitė,Zarasai,pristatytas,19.99,2024-05-24,15:12,parduotuvėje,4
3,109.97,Kazimieras Kazimieraitis,Mažeikiai,pristatytas,2.99,2019-03-16,12:6,internetu,1
4,109.96,Ona Onaitė,Joniškis,pristatytas,19.99,2022-02-23,13:13,internetu,4
5,81.95,Jolanta Jolantaitė,Širvintos,atšauktas,4.99,2020-04-21,13:44,internetu,2
5,82.95,Aurimas Aurimaitė,Panevėžys,pristatytas,9.99,2023-12-27,15:52,internetu,5
1,29.99,Ona Onaitė,Mažeikiai,pristatytas,9.99,2022-05-14,10:25,internetu,1
1,9.99,Inga Ingaitė,Trakai,patvirtintas,2.99,2024-04-17,11:49,internetu,1
2,55.98,Antanas Antanaitis,Kupiškis,pristatytas,4.99,2019-01-17,14:54,internetu,4
3,29.97,Aurimas Aurimaitė,Mažeikiai,pristatytas,2.99,2018-07-01,9:10,internetu,4
5,70.95,Jonas Jonaitis,Zarasai,atšauktas,9.99,2015-11-01,13:41,internetu,3
3,29.97,Laima Laimaitė,Kalvarija,naujas,2.99,2022-01-07,10:57,internetu,4
1,7.99,Jolanta Jolantaitė,Anykščiai,pristatytas,2.99,2021-02-07,10:10,internetu,3
5,107.95,Aidas Aidaitis,Prienai,išsiųstas,2.99,2014-12-27,13:56,internetu,5
9,164.91,Marius Marius,Kaunas,pristatytas,2.99,2021-03-02,9:6,internetu,5
5,94.95,Aurimas Aurimaitė,Kėdainiai,pristatytas,0.00,2017-08-18,15:28,internetu,5
5,147.95,Aldona Aldonaitė,Visaginas,pristatytas,4.99,2019-03-15,12:14,parduotuvėje,5
2,57.98,Aidas Aidaitis,Utena,pristatytas,19.99,2019-12-14,10:40,internetu,2
5,145.95,Rasa Rasaitė,Utena,pristatytas,0.00,2015-07-05,14:30,internetu,5
2,44.98,Kazimieras Kazimieraitis,Kazlų Rūda,pristatytas,0.00,2015-07-20,9:31,internetu,3
5,164.95,Jonas Jonaitis,Šilutė,atšauktas,4.99,2022-01-21,12:25,parduotuvėje,5
5,42.95,Aurimas Aurimaitė,Kupiškis,pristatytas,0.00,2022-06-22,12:15,internetu,3
5,169.95,Laima Laimaitė,Kybartai,pristatytas,2.99,2019-02-22,12:49,parduotuvėje,5
1,14.99,Gintaras Gintaraitis,Kalvarija,patvirtintas,2.99,2020-10-12,15:33,parduotuvėje,4
3,49.97,Aurimas Aurimaitė,Kalvarija,pristatytas,2.99,2020-03-11,11:9,internetu,5
4,55.96,Jolanta Jolantaitė,Joniškis,pristatytas,0.00,2019-07-04,11:49,internetu,5
1,9.99,Rita Ritaitė,Zarasai,atšauktas,0.00,2016-03-20,10:42,internetu,1
5,85.95,Viktorija Viktorienė,Zarasai,pristatytas,4.99,2019-02-22,13:16,internetu,5
2,19.98,Dalia Dalinskaitė,Prienai,pristatytas,2.99,2016-05-27,11:30,internetu,5
4,120.96,Jurgis Jurgis,Kaišiadorys,patvirtintas,4.99,2021-02-09,15:29,internetu,5
3,69.97,Kazimieras Kazimieraitis,Kalvarija,pristatytas,2.99,2016-03-07,8:34,internetu,4
4,35.96,Vaida Vaidaitė,Telšiai,atšauktas,2.99,2021-08-17,9:28,internetu,4
2,39.98,Rita Ritaitė,Šilutė,pristatytas,2.99,2016-01-24,8:12,internetu,5
2,15.98,Laima Laimaitė,Utena,patvirtintas,2.99,2022-04-18,14:48,parduotuvėje,4
5,78.95,Antanas Antanaitis,Varėna,pristatytas,2.99,2017-06-08,10:28,internetu,4
5,45.95,Elžbieta Elžbietaitė,Kelmė,pristatytas,2.99,2015-10-28,9:29,internetu,4
5,46.95,Jolanta Jolantaitė,Rokiškis,pristatytas,0.00,2019-07-20,13:37,parduotuvėje,2
5,44.95,Rita Ritaitė,Zarasai,pristatytas,2.99,2023-06-13,11:27,internetu,5
2,22.98,Vytautas Vytenis,Trakai,naujas,2.99,2023-08-15,9:45,parduotuvėje,5
1,9.99,Aldona Aldonaitė,Grigiškės,pristatytas,2.99,2019-07-23,10:47,internetu,5
5,65.95,Vitalijus Vitkus,Vilnius,atšauktas,2.99,2022-11-17,9:1,internetu,5
1,29.99,Kazimieras Kazimieraitis,Kėdainiai,pristatytas,2.99,2015-12-09,15:29,internetu,4
2,39.98,Ona Onaitė,Marijampolė,pristatytas,2.99,2021-02-21,10:15,internetu,2
1,4.99,Vitalijus Vitkus,Biržai,išsiųstas,2.99,2023-10-22,12:42,internetu,4
5,32.95,Aurimas Aurimaitė,Pakruojis,pristatytas,4.99,2022-10-19,10:34,internetu,4
3,25.97,Gintaras Gintaraitis,Zarasai,pristatytas,2.99,2017-01-16,9:50,parduotuvėje,1
1,9.99,Petras Petraitis,Šilutė,pristatytas,9.99,2016-03-21,13:25,internetu,5
5,114.95,Marius Marius,Pabradė,patvirtintas,19.99,2019-02-27,10:10,internetu,4
4,37.96,Bronius Bronius,Zarasai,patvirtintas,9.99,2021-04-14,14:18,internetu,4
5,109.95,Jonas Jonaitis,Kėdainiai,pristatytas,2.99,2015-03-06,11:14,parduotuvėje,4
2,22.98,Bronius Bronius,Tauragė,patvirtintas,2.99,2021-05-13,11:49,internetu,5
5,49.95,Giedrius Giedraitis,Šilutė,naujas,0.00,2016-03-29,8:45,parduotuvėje,3
5,61.95,Viktorija Viktorienė,Kazlų Rūda,naujas,2.99,2015-09-30,9:24,internetu,2
4,99.96,Aurimas Aurimaitė,Druskininkai,atšauktas,9.99,2023-11-24,10:36,internetu,5
1,49.99,Vaida Vaidaitė,Visaginas,atšauktas,19.99,2020-11-25,10:30,internetu,5
5,117.95,Jolanta Jolantaitė,Utena,pristatytas,19.99,2021-07-15,9:31,internetu,5
1,9.99,Gintautas Gintautas,Švenčionys,pristatytas,2.99,2024-04-04,8:27,internetu,4
3,44.97,Aldona Aldonaitė,Telšiai,išsiųstas,4.99,2017-10-03,11:11,internetu,5
1,9.99,Antanas Antanaitis,Kėdainiai,pristatytas,0.00,2023-01-17,13:14,parduotuvėje,5
4,55.96,Vaida Vaidaitė,Kaišiadorys,pristatytas,9.99,2024-05-13,15:32,internetu,4
3,39.97,Vaida Vaidaitė,Šilutė,išsiųstas,19.99,2018-01-24,12:37,internetu,4
2,59.98,Rimantas Rimantėlis,Kėdainiai,patvirtintas,2.99,2015-01-10,11:39,internetu,5
4,80.96,Aurimas Aurimaitė,Zarasai,pristatytas,2.99,2020-10-06,12:21,parduotuvėje,5
4,135.96,Vaidas Vaidas,Jonava,atšauktas,2.99,2018-12-02,13:8,internetu,4
5,50.95,Jolanta Jolantaitė,Šilutė,pristatytas,2.99,2024-02-23,9:21,internetu,1
4,70.96,Vilma Vilmaitė,Šilutė,pristatytas,2.99,2023-08-25,9:59,parduotuvėje,5
5,89.95,Marius Marius,Šilutė,pristatytas,19.99,2018-06-16,9:56,internetu,3
4,135.96,Gintautas Gintautas,Kaišiadorys,patvirtintas,2.99,2021-06-09,8:17,internetu,4
2,19.98,Vytautas Vytenis,Neringa,pristatytas,9.99,2019-11-18,8:40,internetu,4
5,121.95,Jolanta Jolantaitė,Šilutė,pristatytas,19.99,2022-08-03,11:8,parduotuvėje,3
1,5.99,Gintaras Gintaraitis,Telšiai,pristatytas,2.99,2022-06-20,15:54,internetu,4
2,14.98,Gintaras Gintaraitis,Rokiškis,naujas,4.99,2020-01-22,12:51,internetu,5
4,64.96,Jolanta Jolantaitė,Zarasai,išsiųstas,2.99,2017-10-18,14:18,parduotuvėje,2
5,76.95,Aurimas Aurimaitė,Neringa,išsiųstas,9.99,2019-08-09,14:27,parduotuvėje,2
5,150.95,Giedrė Giedrytė,Švenčionys,pristatytas,2.99,2021-11-11,13:54,internetu,2
3,52.97,Aldona Aldonaitė,Kupiškis,atšauktas,2.99,2016-04-05,11:52,internetu,4
1,7.99,Jolanta Jolantaitė,Panevėžys,pristatytas,2.99,2015-05-14,12:49,internetu,5
2,12.98,Rita Ritaitė,Zarasai,pristatytas,2.99,2023-11-17,14:12,internetu,5
2,44.98,Laima Laimaitė,Šalčininkai,pristatytas,4.99,2021-09-25,13:52,internetu,3
2,9.98,Aldona Aldonaitė,Panevėžys,pristatytas,4.99,2016-02-22,8:36,internetu,5
4,39.96,Jolanta Jolantaitė,Šilutė,patvirtintas,4.99,2019-08-26,8:21,internetu,3
1,29.99,Jonas Jonaitis,Grigiškės,pristatytas,4.99,2023-07-04,14:37,internetu,3
5,127.95,Vytautas Vytenis,Kėdainiai,pristatytas,4.99,2020-09-13,14:24,internetu,5
2,39.98,Dalia Dalinskaitė,Šiauliai,pristatytas,2.99,2015-12-01,11:31,internetu,5
5,100.95,Ona Onaitė,Kalvarija,išsiųstas,2.99,2017-05-26,15:10,internetu,5
4,82.96,Vitalijus Vitkus,Klaipėda,pristatytas,4.99,2023-12-12,9:48,internetu,5
1,4.99,Bronius Bronius,Kėdainiai,pristatytas,2.99,2020-09-10,8:44,parduotuvėje,2
5,118.95,Giedrius Giedraitis,Šalčininkai,pristatytas,2.99,2015-10-29,8:48,internetu,5
5,52.95,Dalia Dalinskaitė,Švenčionys,patvirtintas,0.00,2019-02-07,15:38,internetu,5
4,48.96,Jonas Jonaitis,Telšiai,pristatytas,9.99,2023-09-17,9:11,internetu,3
4,114.96,Jurgis Jurgis,Šilutė,naujas,4.99,2023-03-16,13:52,internetu,4
3,104.97,Dalia Dalinskaitė,Zarasai,pristatytas,2.99,2017-07-25,9:47,internetu,3
4,23.96,Vytautas Vytenis,Tauragė,pristatytas,4.99,2017-05-19,14:4,internetu,4
3,109.97,Aurimas Aurimaitė,Pabradė,patvirtintas,9.99,2014-12-18,15:0,internetu,5
3,43.97,Gintautas Gintautas,Pakruojis,pristatytas,4.99,2017-06-07,13:24,parduotuvėje,4
3,54.97,Jolanta Jolantaitė,Palanga,pristatytas,19.99,2023-08-03,11:27,internetu,3
4,62.96,Vilma Vilmaitė,Kėdainiai,išsiųstas,19.99,2020-06-03,9:22,parduotuvėje,3
4,32.96,Aurimas Aurimaitė,Šilutė,pristatytas,2.99,2023-04-10,9:48,internetu,2
4,30.96,Ona Onaitė,Alytus,pristatytas,2.99,2022-10-05,8:3,internetu,5
5,85.95,Laima Laimaitė,Švenčionys,pristatytas,4.99,2016-02-14,11:2,parduotuvėje,4
2,37.98,Jolanta Jolantaitė,Kaišiadorys,pristatytas,4.99,2019-10-17,11:35,internetu,5
5,125.95,Vytautas Vytenis,Pabradė,pristatytas,9.99,2018-05-20,11:48,internetu,2
4,104.96,Gintaras Gintaraitis,Plungė,išsiųstas,2.99,2015-01-31,15:51,internetu,4
1,29.99,Aurimas Aurimaitė,Grigiškės,išsiųstas,9.99,2016-06-22,11:7,internetu,5
1,4.99,Giedrė Giedrytė,Jonava,pristatytas,2.99,2021-06-26,10:20,parduotuvėje,5
3,44.97,Vaida Vaidaitė,Lazdijai,pristatytas,0.00,2022-10-25,9:28,internetu,5
3,50.97,Rimantas Rimantėlis,Zarasai,pristatytas,0.00,2023-05-14,10:32,internetu,3
1,29.99,Aldona Aldonaitė,Kaišiadorys,pristatytas,9.99,2022-12-26,9:19,parduotuvėje,4
4,52.96,Marius Marius,Anykščiai,pristatytas,0.00,2023-12-11,15:21,parduotuvėje,4
5,82.95,Giedrius Giedraitis,Zarasai,išsiųstas,2.99,2018-10-08,9:27,internetu,3
2,20.98,Marius Marius,Širvintos,atšauktas,2.99,2021-02-01,15:10,internetu,4
3,85.97,Viktorija Viktorienė,Kazlų Rūda,patvirtintas,2.99,2020-12-12,13:46,parduotuvėje,4
5,85.95,Elžbieta Elžbietaitė,Kaišiadorys,naujas,4.99,2022-07-02,15:43,internetu,4
2,39.98,Aurimas Aurimaitė,Alytus,patvirtintas,4.99,2015-10-21,13:38,internetu,5
5,85.95,Marius Marius,Zarasai,atšauktas,19.99,2016-06-14,12:17,internetu,5
4,67.96,Ona Onaitė,Kėdainiai,naujas,0.00,2020-01-11,12:6,internetu,5
4,33.96,Marius Marius,Tauragė,naujas,9.99,2018-04-14,15:39,internetu,5
5,81.95,Elžbieta Elžbietaitė,Švenčionys,pristatytas,2.99,2023-01-17,8:19,internetu,5
5,61.95,Marius Marius,Kėdainiai,pristatytas,19.99,2018-02-06,10:34,internetu,2
4,75.96,Marius Marius,Šilutė,pristatytas,19.99,2016-08-02,15:55,internetu,5
5,117.95,Marius Marius,Joniškis,atšauktas,19.99,2023-05-02,10:34,internetu,3
3,39.97,Giedrė Giedrytė,Telšiai,pristatytas,2.99,2020-03-20,13:36,internetu,5
3,22.97,Bronius Bronius,Kėdainiai,patvirtintas,0.00,2018-11-18,9:5,parduotuvėje,5
1,7.99,Rimantas Rimantėlis,Telšiai,pristatytas,19.99,2018-02-22,14:54,parduotuvėje,4
1,9.99,Ona Onaitė,Kaišiadorys,pristatytas,9.99,2023-09-25,14:56,internetu,4
5,65.95,Marius Marius,Anykščiai,pristatytas,4.99,2019-03-17,14:14,internetu,4
3,107.97,Asta Astaitė,Jonava,patvirtintas,2.99,2022-01-12,8:16,parduotuvėje,4
5,58.95,Aurimas Aurimaitė,Zarasai,atšauktas,2.99,2016-06-13,8:2,internetu,5
1,49.99,Viktorija Viktorienė,Šilutė,pristatytas,2.99,2016-03-26,11:38,parduotuvėje,5
3,49.97,Vaida Vaidaitė,Švenčionys,pristatytas,2.99,2015-10-22,13:11,internetu,4
1,9.99,Gintarė Gintarytė,Elektrėnai,pristatytas,2.99,2016-08-04,14:57,internetu,5
4,93.96,Kazimieras Kazimieraitis,Kaišiadorys,pristatytas,4.99,2018-05-21,8:39,internetu,5
5,52.95,Jolanta Jolantaitė,Telšiai,pristatytas,19.99,2019-09-22,10:3,internetu,2
5,130.95,Laima Laimaitė,Lazdijai,pristatytas,4.99,2019-02-22,10:40,internetu,2
4,36.96,Antanas Antanaitis,Klaipėda,pristatytas,2.99,2023-01-05,8:44,internetu,4
4,78.96,Viktorija Viktorienė,Tauragė,pristatytas,9.99,2023-06-11,12:40,internetu,5
1,5.99,Vytautas Vytenis,Kėdainiai,pristatytas,2.99,2015-04-18,12:15,internetu,3
3,25.97,Rita Ritaitė,Plungė,išsiųstas,9.99,2015-11-14,9:23,parduotuvėje,1
2,19.98,Ona Onaitė,Kelmė,pristatytas,2.99,2016-09-24,13:31,internetu,3
3,84.97,Vytautas Vytenis,Kaišiadorys,pristatytas,2.99,2015-07-31,8:9,internetu,5
4,94.96,Gintautas Gintautas,Elektrėnai,naujas,0.00,2017-04-15,10:3,internetu,4
1,9.99,Marius Marius,Biržai,patvirtintas,9.99,2014-12-14,11:26,internetu,5
5,35.95,Jolanta Jolantaitė,Pabradė,pristatytas,9.99,2019-02-17,12:45,parduotuvėje,4
5,65.95,Inga Ingaitė,Kupiškis,pristatytas,2.99,2022-09-27,12:52,internetu,4
4,22.96,Elžbieta Elžbietaitė,Alytus,pristatytas,2.99,2023-12-26,8:53,parduotuvėje,5
4,34.96,Giedrius Giedraitis,Varėna,pristatytas,0.00,2022-05-02,12:15,parduotuvėje,4
1,5.99,Ona Onaitė,Visaginas,pristatytas,9.99,2023-08-08,10:33,internetu,5
8,105.92,Ona Onaitė,Klaipėda,pristatytas,4.99,2019-02-07,15:37,parduotuvėje,3
4,33.96,Gintautas Gintautas,Kėdainiai,pristatytas,2.99,2022-09-19,13:8,parduotuvėje,5
3,41.97,Ona Onaitė,Visaginas,pristatytas,4.99,2020-09-19,8:13,parduotuvėje,3
5,105.95,Vitalijus Vitkus,Elektrėnai,pristatytas,4.99,2020-06-14,13:14,internetu,5
5,57.95,Ona Onaitė,Kaišiadorys,patvirtintas,2.99,2017-01-08,14:10,internetu,2
3,89.97,Jolanta Jolantaitė,Kaišiadorys,pristatytas,2.99,2023-03-21,8:9,parduotuvėje,5
1,29.99,Jolanta Jolantaitė,Lazdijai,pristatytas,9.99,2024-04-23,9:56,parduotuvėje,5
1,29.99,Giedrė Giedrytė,Kalvarija,pristatytas,2.99,2019-03-22,13:27,internetu,1
3,32.97,Asta Astaitė,Kaišiadorys,patvirtintas,2.99,2021-07-21,11:3,internetu,5
1,9.99,Asta Astaitė,Rokiškis,pristatytas,2.99,2024-02-18,12:33,internetu,4
4,60.96,Dalia Dalinskaitė,Kėdainiai,naujas,2.99,2015-04-02,13:44,internetu,4
1,29.99,Bronius Bronius,Zarasai,pristatytas,19.99,2017-02-10,9:39,internetu,4
4,102.96,Rimantas Rimantėlis,Kybartai,pristatytas,4.99,2023-03-01,10:3,parduotuvėje,3
2,59.98,Marius Marius,Zarasai,pristatytas,2.99,2018-04-16,15:10,internetu,2
3,74.97,Vaida Vaidaitė,Utena,naujas,2.99,2022-08-07,13:11,internetu,5
2,19.98,Jolanta Jolantaitė,Kaunas,pristatytas,2.99,2019-08-15,11:19,internetu,5
2,59.98,Vitalijus Vitkus,Pakruojis,pristatytas,9.99,2015-02-22,13:26,internetu,5
3,72.97,Petras Petraitis,Tauragė,pristatytas,2.99,2015-06-22,11:40,internetu,5
1,4.99,Vytautas Vytenis,Pabradė,pristatytas,9.99,2018-04-02,15:42,internetu,1
5,45.95,Aurimas Aurimaitė,Šiauliai,pristatytas,19.99,2024-04-13,11:7,internetu,5
2,19.98,Inga Ingaitė,Kaunas,pristatytas,2.99,2015-04-17,13:17,internetu,5
4,50.96,Ona Onaitė,Grigiškės,pristatytas,2.99,2016-12-30,13:49,internetu,2
4,55.96,Asta Astaitė,Kaišiadorys,pristatytas,0.00,2023-04-12,13:12,internetu,5
5,50.95,Marius Marius,Jonava,pristatytas,9.99,2024-04-23,11:44,parduotuvėje,5
2,59.98,Vaida Vaidaitė,Kaišiadorys,patvirtintas,4.99,2020-08-21,10:43,parduotuvėje,5
5,104.95,Kazimieras Kazimieraitis,Zarasai,patvirtintas,19.99,2016-08-25,8:25,internetu,3
2,59.98,Kazimieras Kazimieraitis,Kėdainiai,pristatytas,19.99,2017-04-22,13:58,parduotuvėje,1
3,25.97,Jolanta Jolantaitė,Visaginas,pristatytas,4.99,2015-03-29,13:58,internetu,4
4,59.96,Aidas Aidaitis,Kėdainiai,pristatytas,9.99,2018-11-13,14:52,parduotuvėje,4
5,48.95,Rimantas Rimantėlis,Kybartai,pristatytas,2.99,2021-11-21,14:20,internetu,5
1,4.99,Gintaras Gintaraitis,Kybartai,pristatytas,2.99,2023-04-16,13:17,internetu,5
4,94.96,Jolanta Jolantaitė,Zarasai,pristatytas,19.99,2023-08-06,12:54,internetu,5
3,65.97,Aurimas Aurimaitė,Pabradė,pristatytas,19.99,2015-04-24,11:33,internetu,3
1,9.99,Jolanta Jolantaitė,Šilutė,pristatytas,19.99,2018-01-31,8:42,parduotuvėje,2
2,55.98,Giedrius Giedraitis,Biržai,pristatytas,2.99,2021-04-30,15:32,internetu,5
2,35.98,Petras Petraitis,Jonava,pristatytas,2.99,2018-04-15,12:43,internetu,5
3,129.97,Giedrė Giedrytė,Marijampolė,pristatytas,2.99,2015-10-28,11:24,parduotuvėje,3
4,36.96,Marius Marius,Palanga,pristatytas,4.99,2015-01-29,12:27,internetu,5
2,55.98,Vitalijus Vitkus,Šilutė,pristatytas,19.99,2019-09-07,13:12,internetu,2
1,49.99,Jolanta Jolantaitė,Marijampolė,naujas,0.00,2021-05-15,11:25,parduotuvėje,4
5,36.95,Vaidas Vaidas,Palanga,pristatytas,19.99,2016-03-13,13:36,internetu,2
2,15.98,Asta Astaitė,Joniškis,pristatytas,2.99,2022-01-03,10:52,parduotuvėje,5
7,172.93,Vilma Vilmaitė,Šiauliai,pristatytas,2.99,2024-04-25,13:24,internetu,4
1,29.99,Giedrė Giedrytė,Šalčininkai,išsiųstas,2.99,2018-03-16,8:17,internetu,2
4,40.96,Gintaras Gintaraitis,Anykščiai,pristatytas,19.99,2016-06-22,10:38,parduotuvėje,2
2,22.98,Marius Marius,Kretinga,išsiųstas,2.99,2014-10-06,11:54,internetu,2
3,25.97,Ona Onaitė,Neringa,pristatytas,9.99,2016-11-27,14:46,internetu,5
5,139.95,Ona Onaitė,Zarasai,pristatytas,2.99,2016-05-29,8:34,parduotuvėje,5
1,29.99,Bronius Bronius,Širvintos,atšauktas,2.99,2023-10-15,11:56,internetu,1
1,29.99,Aidas Aidaitis,Marijampolė,naujas,9.99,2022-11-28,15:16,internetu,4
6,157.94,Marius Marius,Klaipėda,pristatytas,2.99,2017-08-31,10:24,internetu,5
2,44.98,Aurimas Aurimaitė,Trakai,pristatytas,2.99,2021-05-12,10:54,internetu,2
8,110.92,Aurimas Aurimaitė,Šiauliai,pristatytas,2.99,2017-07-17,9:43,internetu,5
5,59.95,Vitalijus Vitkus,Kazlų Rūda,pristatytas,19.99,2016-09-11,14:57,internetu,2
7,80.93,Dalia Dalinskaitė,Šiauliai,atšauktas,0.00,2023-04-26,10:50,parduotuvėje,3
2,99.98,Bronius Bronius,Šilutė,pristatytas,2.99,2014-10-08,10:6,internetu,5
1,29.99,Aurimas Aurimaitė,Kybartai,pristatytas,0.00,2015-07-23,15:16,internetu,5
1,14.99,Kazimieras Kazimieraitis,Šilutė,pristatytas,2.99,2022-12-04,10:38,internetu,2
4,62.96,Bronius Bronius,Šilutė,atšauktas,0.00,2022-09-19,14:11,internetu,5
2,39.98,Rita Ritaitė,Trakai,pristatytas,0.00,2020-12-03,12:43,internetu,4
4,55.96,Aurimas Aurimaitė,Šilutė,pristatytas,2.99,2022-01-06,9:1,internetu,5
4,69.96,Marius Marius,Šilutė,pristatytas,0.00,2017-05-22,13:14,internetu,5
5,84.95,Aidas Aidaitis,Radviliškis,pristatytas,19.99,2021-09-23,14:8,internetu,5
5,105.95,Viktorija Viktorienė,Širvintos,atšauktas,2.99,2022-05-20,11:22,internetu,5
4,74.96,Vytautas Vytenis,Neringa,atšauktas,4.99,2020-02-26,10:38,parduotuvėje,4
3,69.97,Ona Onaitė,Kretinga,pristatytas,2.99,2018-04-28,11:34,parduotuvėje,4
5,140.95,Antanas Antanaitis,Kėdainiai,pristatytas,0.00,2020-03-16,8:8,internetu,5
4,32.96,Vitalijus Vitkus,Neringa,pristatytas,19.99,2023-02-22,9:0,parduotuvėje,4
3,20.97,Jolanta Jolantaitė,Joniškis,pristatytas,9.99,2023-07-22,10:39,internetu,4
3,89.97,Jolanta Jolantaitė,Neringa,pristatytas,4.99,2021-06-30,12:35,parduotuvėje,5
5,89.95,Laima Laimaitė,Kėdainiai,patvirtintas,19.99,2019-01-05,14:25,internetu,5
5,122.95,Vilma Vilmaitė,Klaipėda,pristatytas,2.99,2022-10-20,8:25,internetu,5
5,63.95,Viktorija Viktorienė,Šalčininkai,pristatytas,2.99,2015-03-28,15:52,internetu,2
4,49.96,Jurgis Jurgis,Kaišiadorys,pristatytas,2.99,2023-12-01,10:29,internetu,3
3,79.97,Dalia Dalinskaitė,Pakruojis,pristatytas,2.99,2015-05-13,10:49,internetu,3
2,19.98,Giedrius Giedraitis,Alytus,atšauktas,4.99,2021-08-18,14:4,internetu,4
2,37.98,Vilma Vilmaitė,Kelmė,atšauktas,2.99,2015-02-24,10:6,internetu,4
2,59.98,Vytautas Vytenis,Telšiai,pristatytas,2.99,2015-07-16,8:57,internetu,5
2,54.98,Marius Marius,Telšiai,pristatytas,2.99,2016-11-03,9:7,internetu,4
3,20.97,Bronius Bronius,Panevėžys,pristatytas,4.99,2018-03-17,15:43,internetu,5
2,19.98,Inga Ingaitė,Kretinga,pristatytas,2.99,2020-11-30,11:10,internetu,4
2,39.98,Antanas Antanaitis,Rokiškis,pristatytas,9.99,2014-11-28,8:20,internetu,4
2,14.98,Inga Ingaitė,Šilutė,naujas,0.00,2023-04-17,9:11,internetu,5
